운행일자,노선,운행거리(Km),운행건수
2018-03-10,3426,3350.392 ,97 
2018-03-10,350,4974.918 ,99 
2018-03-10,360,8143.850 ,148 
2018-03-10,362,6735.765 ,108 
2018-03-10,370,9609.646 ,190 
2018-03-10,400,4121.304 ,85 
2018-03-10,401,4780.786 ,92 
2018-03-10,402,6921.263 ,124 
2018-03-10,405,3634.528 ,83 
2018-03-10,406,3220.411 ,78 
2018-03-10,407,4302.124 ,86 
2018-03-10,420,7018.762 ,159 
2018-03-10,421,7135.218 ,125 
2018-03-10,4211,3070.860 ,93 
2018-03-10,4212,5893.702 ,162 
2018-03-10,4318방배,4128.341 ,80 
2018-03-10,4318풍납,3601.466 ,68 
2018-03-10,4319,3762.387 ,109 
2018-03-10,440,5568.035 ,116 
2018-03-10,441,7014.454 ,116 
2018-03-10,4412,4181.148 ,111 
2018-03-10,4419,6398.364 ,113 
2018-03-10,4432,2979.374 ,125 
2018-03-10,4433,1169.208 ,106 
2018-03-10,4435,2103.624 ,72 
2018-03-10,461,6104.126 ,98 
2018-03-10,462,11378.397 ,148 
2018-03-10,463,4658.185 ,94 
2018-03-10,470,6775.833 ,118 
2018-03-10,471,9754.422 ,149 
2018-03-10,472,6226.180 ,160 
2018-03-10,500,5273.444 ,122 
2018-03-10,501,3615.494 ,128 
2018-03-10,5012,3846.492 ,83 
2018-03-10,502,7408.689 ,106 
2018-03-10,503,2985.578 ,70 
2018-03-10,504,7436.266 ,169 
2018-03-10,505,5633.673 ,101 
2018-03-10,506,3741.986 ,88 
2018-03-10,507,4725.741 ,97 
2018-03-10,540,6447.813 ,124 
2018-03-10,541,4084.272 ,72 
2018-03-10,5413,4915.057 ,138 
2018-03-10,542,3456.585 ,52 
2018-03-10,5511,2215.242 ,123 
2018-03-10,5513,1709.306 ,117 
2018-03-10,5515,1916.692 ,184 
2018-03-10,5516,3324.030 ,110 
2018-03-10,5517,2890.691 ,78 
2018-03-10,5519,659.880 ,72 
2018-03-10,5522A,1937.775 ,105 
2018-03-10,5522B,1671.930 ,90 
2018-03-10,5523,1357.995 ,113 
2018-03-10,5524,5112.890 ,147 
2018-03-10,5525,896.340 ,60 
2018-03-10,5528,3879.257 ,112 
2018-03-10,5530,6364.179 ,116 
2018-03-10,5531,8859.224 ,172 
2018-03-10,5534,2022.794 ,72 
2018-03-10,5535,3092.553 ,93 
2018-03-10,5536,3075.221 ,124 
2018-03-10,5537,845.306 ,77 
2018-03-10,5615,2859.336 ,106 
2018-03-10,5616,3642.502 ,80 
2018-03-10,5617,1298.682 ,126 
2018-03-10,5618,3247.963 ,93 
2018-03-10,5619,1929.165 ,105 
2018-03-10,5620,3447.253 ,128 
2018-03-10,5621,1104.096 ,159 
2018-03-10,5623,8099.249 ,148 
2018-03-10,5624,2352.116 ,50 
2018-03-10,5625,4729.860 ,114 
2018-03-10,5626,5267.143 ,105 
2018-03-10,5627,2458.307 ,69 
2018-03-10,5630,1818.721 ,62 
2018-03-10,5633,3900.199 ,70 
2018-03-10,571,5560.256 ,96 
2018-03-10,5712,5220.862 ,120 
2018-03-10,5713,4729.214 ,90 
2018-03-10,5714,6264.773 ,152 
2018-03-10,600,4680.956 ,123 
2018-03-10,601,6689.370 ,129 
2018-03-10,602,5172.632 ,132 
2018-03-10,603,3715.100 ,100 
2018-03-10,604,3867.823 ,91 
2018-03-10,605,7146.377 ,125 
2018-03-10,606,4762.067 ,78 
2018-03-10,6211,5114.325 ,97 
2018-03-10,640,3868.199 ,101 
2018-03-10,641,5490.630 ,134 
2018-03-10,6411,5408.865 ,103 
2018-03-10,643,6198.294 ,136 
2018-03-10,650,4294.028 ,101 
2018-03-10,651,6400.317 ,118 
2018-03-10,6511,1756.728 ,72 
2018-03-10,6512,3578.740 ,94 
2018-03-10,6513,4263.144 ,114 
2018-03-10,6514,4347.669 ,87 
2018-03-10,6515,6323.010 ,114 
2018-03-10,6516,2988.596 ,63 
2018-03-10,652,5106.108 ,108 
2018-03-10,653,1879.449 ,64 
2018-03-10,654,3218.104 ,73 
2018-03-10,661,2856.580 ,54 
2018-03-10,6611,655.705 ,62 
2018-03-10,6613,1988.224 ,64 
2018-03-10,6614,2355.005 ,72 
2018-03-10,6616,2783.958 ,104 
2018-03-10,6617,1388.119 ,80 
2018-03-10,662,3191.849 ,88 
2018-03-10,6620,1564.605 ,63 
2018-03-10,6623,2641.807 ,84 
2018-03-10,6624,2818.931 ,118 
2018-03-10,6625,2103.662 ,73 
2018-03-10,6627,1813.120 ,64 
2018-03-10,6628,4709.457 ,177 
2018-03-10,6629,4707.783 ,107 
2018-03-10,6630,2018.695 ,55 
2018-03-10,6631,4866.273 ,130 
2018-03-10,6632,3443.852 ,98 
2018-03-10,6635,1244.709 ,84 
2018-03-10,6637,5262.536 ,140 
2018-03-10,6638,1846.152 ,72 
2018-03-10,6640A,1802.064 ,88 
2018-03-10,6640B,1827.273 ,88 
2018-03-10,6642,2370.920 ,79 
2018-03-10,6645,2170.456 ,79 
2018-03-10,6647,2776.278 ,116 
2018-03-10,6648,2076.604 ,74 
2018-03-10,6649,499.547 ,69 
2018-03-10,6654,1149.211 ,78 
2018-03-10,6657,1018.501 ,53 
2018-03-10,670,3790.749 ,84 
2018-03-10,6712,3748.923 ,73 
2018-03-10,6714,2162.688 ,64 
2018-03-10,6715,3318.997 ,111 
2018-03-10,6716,5007.309 ,106 
2018-03-10,672,2949.354 ,77 
2018-03-10,673,3438.536 ,66 
2018-03-10,674,2134.501 ,76 
2018-03-10,700,6075.644 ,99 
2018-03-10,701,3694.943 ,102 
2018-03-10,7011,3624.136 ,102 
2018-03-10,7013A,1481.671 ,39 
2018-03-10,7013B,1475.392 ,39 
2018-03-10,7016,5543.712 ,119 
2018-03-10,7017,3871.609 ,109 
2018-03-10,7018,2801.062 ,110 
2018-03-10,7019,4371.595 ,112 
2018-03-10,7021,3886.789 ,115 
2018-03-10,7022,3283.587 ,116 
2018-03-10,7024,845.837 ,60 
2018-03-10,7025,2855.469 ,89 
2018-03-10,702A,4427.686 ,149 
2018-03-10,702B,2778.693 ,88 
2018-03-10,704,4954.248 ,90 
2018-03-10,705,2728.861 ,67 
2018-03-10,707,5347.605 ,85 
2018-03-10,710,4713.405 ,102 
2018-03-10,720,6354.752 ,133 
2018-03-10,721,6213.868 ,141 
2018-03-10,7211,7043.184 ,144 
2018-03-10,7212,4953.360 ,92 
2018-03-10,740,5371.631 ,113 
2018-03-10,750A,3541.048 ,76 
2018-03-10,750B,3464.256 ,78 
2018-03-10,751,5303.176 ,110 
2018-03-10,752,5647.867 ,110 
2018-03-10,753,3616.350 ,75 
2018-03-10,761,2687.899 ,70 
2018-03-10,7611,3235.570 ,84 
2018-03-10,7612,3264.160 ,160 
2018-03-10,7613,2813.962 ,75 
2018-03-10,771,2071.847 ,48 
2018-03-10,7711,934.101 ,69 
2018-03-10,7713,1709.706 ,67 
2018-03-10,7715,2910.975 ,111 
2018-03-10,7719,555.506 ,45 
2018-03-10,7720,2987.409 ,108 
2018-03-10,7722,980.148 ,52 
2018-03-10,7723,1174.005 ,104 
2018-03-10,7726,1432.193 ,60 
2018-03-10,7727,6284.970 ,103 
2018-03-10,7728,5896.950 ,87 
2018-03-10,773,4719.228 ,58 
2018-03-10,7730,3343.977 ,112 
2018-03-10,7734,1722.968 ,52 
2018-03-10,7737,2379.984 ,88 
2018-03-10,7738,2117.500 ,110 
2018-03-10,7739,1171.409 ,67 
2018-03-10,774,6461.546 ,91 
2018-03-10,775,2602.927 ,59 
2018-03-10,8541,82.053 ,3 
2018-03-10,8772,558.668 ,44 
2018-03-10,8774,890.773 ,45 
2018-03-10,8777,187.434 ,18 
2018-03-10,9401,17925.052 ,252 
2018-03-10,9403,7245.505 ,98 
2018-03-10,9404,8625.476 ,154 
2018-03-10,9408,6624.364 ,78 
2018-03-10,9701,5864.594 ,82 
2018-03-10,9703,3783.707 ,60 
2018-03-10,9707,8685.297 ,134 
2018-03-10,9709,3795.853 ,50 
2018-03-10,9711A,5104.005 ,60 
2018-03-10,9714,1701.550 ,22 
2018-03-10,N13상계,297.532 ,4 
2018-03-10,N13송파,297.224 ,4 
2018-03-10,N15사당,296.320 ,4 
2018-03-10,N15우이,295.380 ,4 
2018-03-10,N16도봉,302.180 ,4 
2018-03-10,N16온수,302.696 ,4 
2018-03-10,N26강서,286.430 ,4 
2018-03-10,N26중랑,285.512 ,4 
2018-03-10,N30,375.765 ,8 
2018-03-10,N37송파,290.674 ,4 
2018-03-10,N37진관,284.857 ,4 
2018-03-10,N61상계,442.470 ,5 
2018-03-10,N61양천,442.995 ,5 
2018-03-10,N62면목,284.584 ,4 
2018-03-10,N62양천,284.216 ,4 
2018-03-10,N65개화,206.017 ,4 
2018-03-10,N65시흥,204.732 ,4 
2018-03-11,17,1154.140 ,98 
2018-03-11,2,1092.670 ,66 
2018-03-11,3,870.900 ,60 
2018-03-11,5,747.955 ,65 
2018-03-11,100,5560.016 ,100 
2018-03-11,101,4362.755 ,114 
2018-03-11,1014,1470.374 ,117 
2018-03-11,1017,1565.145 ,67 
2018-03-11,102,3014.677 ,98 
2018-03-11,1020,2771.142 ,121 
2018-03-11,103,3946.004 ,131 
2018-03-11,104,4559.325 ,153 
2018-03-11,105,3753.830 ,95 
2018-03-11,106,5256.939 ,109 
2018-03-11,107,5205.238 ,80 
2018-03-11,108,6905.919 ,80 
2018-03-11,109,2074.690 ,73 
2018-03-11,110A,3706.902 ,101 
2018-03-11,110B,3707.508 ,101 
2018-03-11,1111,3956.999 ,155 
2018-03-11,1113,775.232 ,64 
2018-03-11,1114,820.017 ,99 
2018-03-11,1115,701.340 ,72 
2018-03-11,1119,3263.401 ,161 
2018-03-11,1120,1255.326 ,69 
2018-03-11,1122,2939.348 ,153 
2018-03-11,1124,1070.551 ,105 
2018-03-11,1126,2575.302 ,140 
2018-03-11,1127,1781.120 ,88 
2018-03-11,1128,2195.367 ,83 
2018-03-11,1129,584.958 ,66 
2018-03-11,1130,932.782 ,119 
2018-03-11,1131,660.989 ,42 
2018-03-11,1132,3010.509 ,154 
2018-03-11,1133,1093.747 ,85 
2018-03-11,1135,1704.864 ,96 
2018-03-11,1136,943.388 ,90 
2018-03-11,1137,3105.777 ,127 
2018-03-11,1138,970.145 ,55 
2018-03-11,1139,2109.438 ,90 
2018-03-11,1140,892.808 ,56 
2018-03-11,1141,622.574 ,42 
2018-03-11,1142,1884.562 ,188 
2018-03-11,1143,1796.040 ,72 
2018-03-11,1144,2783.956 ,82 
2018-03-11,1154,2297.051 ,83 
2018-03-11,1155,2943.076 ,97 
2018-03-11,1156,1562.285 ,71 
2018-03-11,1162,823.277 ,105 
2018-03-11,1164,1535.552 ,176 
2018-03-11,1165,3006.156 ,144 
2018-03-11,1166,847.194 ,48 
2018-03-11,120,5187.830 ,157 
2018-03-11,121,3453.548 ,104 
2018-03-11,1213,2867.997 ,109 
2018-03-11,1218,3750.869 ,113 
2018-03-11,1221,905.248 ,58 
2018-03-11,1222,1834.965 ,99 
2018-03-11,1224,3700.569 ,119 
2018-03-11,1226,206.953 ,26 
2018-03-11,1227,1984.668 ,84 
2018-03-11,130,7612.373 ,157 
2018-03-11,140,7462.681 ,112 
2018-03-11,141,6513.480 ,120 
2018-03-11,142,7012.935 ,118 
2018-03-11,143,7979.226 ,128 
2018-03-11,144,6277.095 ,130 
2018-03-11,145,6304.223 ,138 
2018-03-11,146,8045.601 ,141 
2018-03-11,147,5732.750 ,125 
2018-03-11,148,6237.568 ,138 
2018-03-11,150,6839.534 ,94 
2018-03-11,151,5731.448 ,120 
2018-03-11,152,8537.496 ,132 
2018-03-11,153,8994.902 ,140 
2018-03-11,160,7085.874 ,102 
2018-03-11,162,4622.520 ,120 
2018-03-11,171,5368.279 ,125 
2018-03-11,1711,4159.343 ,142 
2018-03-11,172,5046.699 ,108 
2018-03-11,173,3750.746 ,87 
2018-03-11,201,3091.048 ,63 
2018-03-11,2012,2450.410 ,66 
2018-03-11,2013,1691.610 ,79 
2018-03-11,2014,2053.597 ,110 
2018-03-11,2015,3080.377 ,104 
2018-03-11,2016,5558.775 ,91 
2018-03-11,202,6262.562 ,119 
2018-03-11,2112,2584.116 ,66 
2018-03-11,2113,1899.228 ,100 
2018-03-11,2114,1977.572 ,85 
2018-03-11,2115,4616.704 ,130 
2018-03-11,2211,1936.656 ,108 
2018-03-11,2221,2776.523 ,113 
2018-03-11,2222,1793.172 ,89 
2018-03-11,2224,1494.948 ,84 
2018-03-11,2227,1725.500 ,68 
2018-03-11,2230,2251.196 ,77 
2018-03-11,2233,2528.114 ,60 
2018-03-11,2234,1035.836 ,70 
2018-03-11,2235,1280.604 ,78 
2018-03-11,2311,4328.256 ,76 
2018-03-11,2312A,1578.908 ,36 
2018-03-11,2312B,1581.881 ,36 
2018-03-11,240,3553.328 ,85 
2018-03-11,241,4862.531 ,94 
2018-03-11,2412,2686.720 ,80 
2018-03-11,2413,2082.160 ,80 
2018-03-11,2415,3109.642 ,122 
2018-03-11,242,3018.792 ,68 
2018-03-11,260,5365.901 ,107 
2018-03-11,261,6381.908 ,121 
2018-03-11,262,6069.635 ,106 
2018-03-11,270,5779.290 ,115 
2018-03-11,271,6373.173 ,122 
2018-03-11,272,8131.200 ,175 
2018-03-11,273,5360.753 ,122 
2018-03-11,301,6871.960 ,144 
2018-03-11,3011,2876.164 ,68 
2018-03-11,3012,5397.147 ,88 
2018-03-11,302,5091.431 ,92 
2018-03-11,303,7595.701 ,140 
2018-03-11,320,4233.545 ,108 
2018-03-11,3212,1577.033 ,61 
2018-03-11,3214,2475.737 ,91 
2018-03-11,3216,3019.723 ,86 
2018-03-11,3217,2586.210 ,85 
2018-03-11,3220,2772.441 ,70 
2018-03-11,3313,1454.851 ,112 
2018-03-11,3314,2860.211 ,121 
2018-03-11,3315,4188.893 ,189 
2018-03-11,3316,2051.243 ,108 
2018-03-11,3317,2644.746 ,156 
2018-03-11,3318,3044.083 ,65 
2018-03-11,3319,1288.870 ,55 
2018-03-11,3321,1437.360 ,60 
2018-03-11,3322,2530.040 ,95 
2018-03-11,333,4511.102 ,99 
2018-03-11,340,5795.533 ,141 
2018-03-11,341,3734.780 ,70 
2018-03-11,3411,3217.618 ,95 
2018-03-11,3412,4280.900 ,69 
2018-03-11,3413,3810.752 ,89 
2018-03-11,3414,2411.219 ,81 
2018-03-11,3416,1868.187 ,80 
2018-03-11,3417,3049.532 ,124 
2018-03-11,342,3695.067 ,82 
2018-03-11,3422,2017.996 ,51 
2018-03-11,3425,2007.648 ,72 
2018-03-11,3426,2693.824 ,78 
2018-03-11,350,4120.992 ,82 
2018-03-11,360,7483.808 ,136 
2018-03-11,362,5737.672 ,92 
2018-03-11,370,8669.102 ,170 
2018-03-11,400,3069.360 ,63 
2018-03-11,401,4079.376 ,77 
2018-03-11,402,6181.370 ,110 
2018-03-11,405,3078.040 ,70 
2018-03-11,406,3319.047 ,78 
2018-03-11,407,3611.232 ,72 
2018-03-11,420,6401.770 ,145 
2018-03-11,421,6696.398 ,118 
2018-03-11,4211,2773.680 ,84 
2018-03-11,4212,5753.700 ,159 
2018-03-11,4318방배,3593.891 ,70 
2018-03-11,4318풍납,3601.203 ,70 
2018-03-11,4319,3832.152 ,112 
2018-03-11,440,5572.085 ,116 
2018-03-11,441,6164.433 ,102 
2018-03-11,4412,3540.792 ,94 
2018-03-11,4419,5086.367 ,90 
2018-03-11,4432,3123.795 ,130 
2018-03-11,4433,1227.622 ,110 
2018-03-11,4435,2103.624 ,72 
2018-03-11,461,5979.552 ,96 
2018-03-11,462,9387.450 ,122 
2018-03-11,463,4658.204 ,94 
2018-03-11,470,6186.260 ,108 
2018-03-11,471,8182.636 ,124 
2018-03-11,472,5393.456 ,136 
2018-03-11,500,4108.638 ,92 
2018-03-11,501,3302.320 ,112 
2018-03-11,5012,3613.917 ,78 
2018-03-11,502,6670.706 ,95 
2018-03-11,503,2897.007 ,68 
2018-03-11,504,6350.782 ,142 
2018-03-11,505,4407.651 ,77 
2018-03-11,506,3374.112 ,77 
2018-03-11,507,3777.084 ,77 
2018-03-11,540,5932.784 ,114 
2018-03-11,541,3743.680 ,66 
2018-03-11,5413,4026.040 ,112 
2018-03-11,542,3118.917 ,48 
2018-03-11,5511,1818.404 ,101 
2018-03-11,5513,1490.424 ,102 
2018-03-11,5515,1837.030 ,176 
2018-03-11,5516,3383.520 ,112 
2018-03-11,5517,2891.382 ,78 
2018-03-11,5519,659.880 ,72 
2018-03-11,5522A,1753.578 ,95 
2018-03-11,5522B,1393.678 ,75 
2018-03-11,5523,1357.710 ,113 
2018-03-11,5524,4905.672 ,141 
2018-03-11,5525,716.869 ,48 
2018-03-11,5528,2849.380 ,83 
2018-03-11,5530,6085.148 ,111 
2018-03-11,5531,8342.509 ,162 
2018-03-11,5534,1685.280 ,60 
2018-03-11,5535,2802.513 ,84 
2018-03-11,5536,2636.763 ,106 
2018-03-11,5537,845.306 ,77 
2018-03-11,5615,2736.423 ,102 
2018-03-11,5616,2960.171 ,65 
2018-03-11,5617,1298.682 ,126 
2018-03-11,5618,2934.299 ,83 
2018-03-11,5619,1727.062 ,94 
2018-03-11,5620,3191.680 ,118 
2018-03-11,5621,958.272 ,138 
2018-03-11,5623,7820.334 ,143 
2018-03-11,5624,1830.827 ,39 
2018-03-11,5625,4230.585 ,102 
2018-03-11,5626,4512.674 ,90 
2018-03-11,5627,2270.241 ,63 
2018-03-11,5630,1759.370 ,60 
2018-03-11,5633,3595.712 ,65 
2018-03-11,571,5046.784 ,88 
2018-03-11,5712,4567.120 ,105 
2018-03-11,5713,4920.302 ,94 
2018-03-11,5714,5688.774 ,138 
2018-03-11,600,3997.115 ,105 
2018-03-11,601,5605.980 ,108 
2018-03-11,602,4350.038 ,112 
2018-03-11,603,3194.986 ,86 
2018-03-11,604,3363.031 ,79 
2018-03-11,605,6289.044 ,110 
2018-03-11,606,4318.956 ,70 
2018-03-11,6211,5110.262 ,97 
2018-03-11,640,3523.508 ,92 
2018-03-11,641,4709.568 ,114 
2018-03-11,6411,4517.506 ,86 
2018-03-11,643,5929.430 ,130 
2018-03-11,650,3825.390 ,90 
2018-03-11,651,5966.174 ,110 
2018-03-11,6511,1757.540 ,72 
2018-03-11,6512,3084.130 ,81 
2018-03-11,6513,4150.106 ,111 
2018-03-11,6514,4345.835 ,86 
2018-03-11,6515,5601.965 ,101 
2018-03-11,6516,2724.098 ,59 
2018-03-11,652,4490.599 ,95 
2018-03-11,653,1585.406 ,54 
2018-03-11,654,3086.099 ,70 
2018-03-11,661,2909.883 ,55 
2018-03-11,6611,655.452 ,63 
2018-03-11,6613,1739.696 ,56 
2018-03-11,6614,2355.264 ,72 
2018-03-11,6616,1846.801 ,69 
2018-03-11,6617,1374.326 ,80 
2018-03-11,662,3044.700 ,84 
2018-03-11,6620,1564.605 ,63 
2018-03-11,6623,2419.004 ,76 
2018-03-11,6624,2460.595 ,104 
2018-03-11,6625,1816.038 ,63 
2018-03-11,6627,1699.800 ,60 
2018-03-11,6628,4018.305 ,151 
2018-03-11,6629,4354.832 ,99 
2018-03-11,6630,1982.286 ,54 
2018-03-11,6631,4642.699 ,124 
2018-03-11,6632,2702.117 ,77 
2018-03-11,6635,1034.140 ,70 
2018-03-11,6637,5187.802 ,138 
2018-03-11,6638,1846.152 ,72 
2018-03-11,6640A,1802.064 ,88 
2018-03-11,6640B,1827.672 ,88 
2018-03-11,6642,2370.920 ,79 
2018-03-11,6645,2170.170 ,79 
2018-03-11,6647,2513.715 ,105 
2018-03-11,6648,1960.368 ,70 
2018-03-11,6649,498.637 ,69 
2018-03-11,6654,1149.408 ,78 
2018-03-11,6657,1018.501 ,53 
2018-03-11,670,3383.031 ,75 
2018-03-11,6712,3491.452 ,68 
2018-03-11,6714,2026.932 ,60 
2018-03-11,6715,3112.616 ,104 
2018-03-11,6716,5006.910 ,106 
2018-03-11,672,2833.186 ,74 
2018-03-11,673,3807.059 ,72 
2018-03-11,674,1759.174 ,64 
2018-03-11,700,5389.584 ,88 
2018-03-11,701,3095.504 ,84 
2018-03-11,7011,3119.922 ,84 
2018-03-11,7013A,1344.115 ,35 
2018-03-11,7013B,1347.080 ,35 
2018-03-11,7016,4119.967 ,86 
2018-03-11,7017,3493.056 ,96 
2018-03-11,7018,2035.388 ,81 
2018-03-11,7019,3981.681 ,102 
2018-03-11,7021,3282.737 ,96 
2018-03-11,7022,3222.052 ,108 
2018-03-11,7024,850.095 ,60 
2018-03-11,7025,2650.057 ,81 
2018-03-11,702A,4330.944 ,144 
2018-03-11,702B,2778.058 ,88 
2018-03-11,704,4634.341 ,83 
2018-03-11,705,2499.922 ,61 
2018-03-11,707,5033.040 ,80 
2018-03-11,710,4711.940 ,102 
2018-03-11,720,5688.795 ,119 
2018-03-11,721,5910.883 ,134 
2018-03-11,7211,6502.736 ,133 
2018-03-11,7212,4634.193 ,80 
2018-03-11,740,4898.252 ,103 
2018-03-11,750A,3354.698 ,72 
2018-03-11,750B,3215.592 ,72 
2018-03-11,751,5639.985 ,117 
2018-03-11,752,5899.711 ,115 
2018-03-11,753,4487.388 ,93 
2018-03-11,761,2337.550 ,60 
2018-03-11,7611,3004.794 ,78 
2018-03-11,7612,2856.655 ,141 
2018-03-11,7613,2476.261 ,66 
2018-03-11,771,2070.876 ,48 
2018-03-11,7711,933.811 ,68 
2018-03-11,7713,1429.008 ,56 
2018-03-11,7715,2779.064 ,106 
2018-03-11,7719,555.930 ,45 
2018-03-11,7720,2652.839 ,96 
2018-03-11,7722,979.808 ,52 
2018-03-11,7723,1174.005 ,105 
2018-03-11,7726,1408.414 ,60 
2018-03-11,7727,5353.623 ,88 
2018-03-11,7728,4805.728 ,71 
2018-03-11,773,4230.425 ,52 
2018-03-11,7730,3105.640 ,105 
2018-03-11,7734,1557.298 ,47 
2018-03-11,7737,2256.782 ,84 
2018-03-11,7738,1885.088 ,98 
2018-03-11,7739,980.280 ,55 
2018-03-11,774,6106.516 ,86 
2018-03-11,775,2294.864 ,52 
2018-03-11,8772,698.335 ,55 
2018-03-11,8774,712.564 ,36 
2018-03-11,8777,187.434 ,18 
2018-03-11,9401,14868.889 ,207 
2018-03-11,9403,5913.469 ,80 
2018-03-11,9404,7299.887 ,130 
2018-03-11,9408,5604.696 ,66 
2018-03-11,9701,5216.979 ,72 
2018-03-11,9703,3657.681 ,58 
2018-03-11,9707,8293.281 ,128 
2018-03-11,9709,2734.169 ,36 
2018-03-11,9711A,5088.927 ,60 
2018-03-11,9714,1704.538 ,22 
2018-03-11,N13상계,297.532 ,4 
2018-03-11,N13송파,297.224 ,4 
2018-03-11,N15사당,296.320 ,4 
2018-03-11,N15우이,295.380 ,4 
2018-03-11,N16도봉,302.180 ,4 
2018-03-11,N16온수,302.098 ,4 
2018-03-11,N26강서,286.952 ,4 
2018-03-11,N26중랑,285.512 ,4 
2018-03-11,N30,375.651 ,8 
2018-03-11,N37송파,291.112 ,4 
2018-03-11,N37진관,289.768 ,4 
2018-03-11,N61상계,442.470 ,5 
2018-03-11,N61양천,442.995 ,5 
2018-03-11,N62면목,284.584 ,4 
2018-03-11,N62양천,284.268 ,4 
2018-03-11,N65개화,205.792 ,4 
2018-03-11,N65시흥,204.732 ,4 
2018-03-12,17,1425.138 ,121 
2018-03-12,2,907.475 ,55 
2018-03-12,3,696.720 ,48 
2018-03-12,5,599.764 ,52 
2018-03-12,100,6363.095 ,114 
2018-03-12,101,6200.855 ,162 
2018-03-12,1014,1960.173 ,156 
2018-03-12,1017,2126.503 ,91 
2018-03-12,102,4120.798 ,134 
2018-03-12,1020,3526.720 ,155 
2018-03-12,103,4670.138 ,155 
2018-03-12,104,5249.179 ,175 
2018-03-12,105,4109.456 ,104 
2018-03-12,106,6222.186 ,129 
2018-03-12,107,8035.861 ,124 
2018-03-12,108,8641.683 ,100 
2018-03-12,109,4176.780 ,149 
2018-03-12,110A,4878.627 ,132 
2018-03-12,110B,4880.995 ,133 
2018-03-12,1111,3723.267 ,145 
2018-03-12,1113,908.475 ,75 
2018-03-12,1114,853.149 ,103 
2018-03-12,1115,877.613 ,90 
2018-03-12,1119,4277.588 ,210 
2018-03-12,1120,1510.953 ,83 
2018-03-12,1122,3650.238 ,190 
2018-03-12,1124,1183.031 ,116 
2018-03-12,1126,3307.720 ,180 
2018-03-12,1127,1679.920 ,83 
2018-03-12,1128,2751.840 ,104 
2018-03-12,1129,583.133 ,66 
2018-03-12,1130,918.727 ,118 
2018-03-12,1131,991.579 ,64 
2018-03-12,1132,3269.025 ,167 
2018-03-12,1133,1302.071 ,101 
2018-03-12,1135,1917.606 ,108 
2018-03-12,1136,872.008 ,88 
2018-03-12,1137,3432.042 ,140 
2018-03-12,1138,970.145 ,55 
2018-03-12,1139,2297.610 ,98 
2018-03-12,1140,1115.669 ,70 
2018-03-12,1141,944.218 ,64 
2018-03-12,1142,1872.898 ,186 
2018-03-12,1143,1787.851 ,72 
2018-03-12,1144,3262.197 ,96 
2018-03-12,1154,2574.054 ,93 
2018-03-12,1155,4241.753 ,137 
2018-03-12,1156,2084.112 ,96 
2018-03-12,1162,914.474 ,116 
2018-03-12,1164,1938.664 ,222 
2018-03-12,1165,3662.564 ,176 
2018-03-12,1166,953.642 ,55 
2018-03-12,120,6411.532 ,194 
2018-03-12,121,5116.238 ,154 
2018-03-12,1213,3933.899 ,151 
2018-03-12,1218,3753.668 ,114 
2018-03-12,1221,1030.521 ,66 
2018-03-12,1222,1946.175 ,105 
2018-03-12,1224,4633.551 ,149 
2018-03-12,1226,412.036 ,52 
2018-03-12,1227,2625.510 ,112 
2018-03-12,130,10085.606 ,208 
2018-03-12,140,11728.422 ,176 
2018-03-12,141,8033.016 ,148 
2018-03-12,142,8552.866 ,144 
2018-03-12,143,12723.895 ,204 
2018-03-12,144,8964.568 ,187 
2018-03-12,145,8081.073 ,178 
2018-03-12,146,9692.622 ,170 
2018-03-12,147,7991.391 ,175 
2018-03-12,148,7682.299 ,170 
2018-03-12,150,12805.284 ,177 
2018-03-12,151,7876.663 ,166 
2018-03-12,152,11819.570 ,183 
2018-03-12,153,11243.102 ,175 
2018-03-12,160,12323.014 ,178 
2018-03-12,162,6471.528 ,168 
2018-03-12,171,7019.360 ,160 
2018-03-12,1711,5323.848 ,182 
2018-03-12,172,5725.655 ,121 
2018-03-12,173,4932.480 ,111 
2018-03-12,201,4219.545 ,86 
2018-03-12,2012,3788.316 ,102 
2018-03-12,2013,1948.695 ,91 
2018-03-12,2014,2464.089 ,132 
2018-03-12,2015,4424.902 ,149 
2018-03-12,2016,6535.814 ,107 
2018-03-12,202,8412.599 ,161 
2018-03-12,2112,3367.330 ,86 
2018-03-12,2113,2373.078 ,125 
2018-03-12,2114,2457.961 ,105 
2018-03-12,2115,5277.185 ,150 
2018-03-12,2211,3747.788 ,211 
2018-03-12,2221,4176.651 ,170 
2018-03-12,2222,2417.760 ,120 
2018-03-12,2224,1994.512 ,112 
2018-03-12,2227,2435.552 ,96 
2018-03-12,2230,2952.941 ,101 
2018-03-12,2233,3986.905 ,95 
2018-03-12,2234,1345.865 ,91 
2018-03-12,2235,1590.691 ,97 
2018-03-12,2311,5066.248 ,88 
2018-03-12,2312A,2105.714 ,48 
2018-03-12,2312B,2106.605 ,48 
2018-03-12,240,4387.490 ,105 
2018-03-12,241,7294.592 ,141 
2018-03-12,2412,3324.653 ,99 
2018-03-12,2413,2315.457 ,90 
2018-03-12,2415,4104.631 ,161 
2018-03-12,242,3817.383 ,86 
2018-03-12,260,7066.599 ,141 
2018-03-12,261,8018.716 ,152 
2018-03-12,262,7709.964 ,134 
2018-03-12,270,6795.824 ,135 
2018-03-12,271,9665.834 ,185 
2018-03-12,272,9756.346 ,210 
